Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
56516,0,155.71428571428572,Afghanistan,Zimbabwe,Nagpur,40,91,6.824999999999999,6,26.0,0.0,186,1
46134,0,158.30769230769232,Australia,South Africa,Durban,76,71,9.681818181818182,7,50.0,3.0,157,1
144429,0,141.92307692307693,New Zealand,Australia,Sydney,13,130,7.289719626168225,7,44.0,0.0,149,2
37435,0,146.41666666666666,Afghanistan,Zimbabwe,Abu Dhabi,41,115,8.734177215189874,8,40.0,1.0,193,1
18571,0,145.89473684210526,Bangladesh,West Indies,Dhaka,17,181,10.54368932038835,6,61.0,0.0,211,1
122925,0,147.11764705882354,Sri Lanka,West Indies,Pallekele,47,91,7.479452054794521,9,28.0,0.0,130,2
74937,0,134.5,West Indies,England,Basseterre,77,34,4.744186046511628,6,25.0,3.0,71,1
9899,0,138.1627906976744,Ireland,Netherlands,Dubai,71,60,7.346938775510204,9,45.0,0.0,151,1
27801,1,146.14285714285714,England,Sri Lanka,Sharjah,88,35,6.5625,7,28.0,3.0,163,1
65627,0,191.25,Sri Lanka,India,Mumbai,36,91,6.5,4,34.0,2.0,135,1
121472,0,135.609756097561,Australia,West Indies,Colombo,60,64,6.4,4,33.0,3.0,131,2
26410,0,146.14285714285714,West Indies,Bangladesh,Sharjah,52,58,5.117647058823529,7,26.0,0.0,142,1
26387,0,146.14285714285714,West Indies,Bangladesh,Sharjah,73,38,4.851063829787234,7,26.0,3.0,142,1
162930,0,113.2,West Indies,Bangladesh,St Kitts,68,87,10.038461538461538,7,60.0,1.0,93,2
126359,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,69,51,6.0,7,22.0,3.0,142,2
70011,0,142.375,Pakistan,England,Cardiff,73,51,6.51063829787234,8,31.0,1.0,126,1
166384,0,91.5,South Africa,India,Cuttack,27,82,5.290322580645161,6,23.0,1.0,96,2
148893,0,176.0,Ireland,Netherlands,Al Amarat,31,117,7.8876404494382015,7,34.0,0.0,169,2
121746,0,135.609756097561,India,Sri Lanka,Colombo,22,138,8.448979591836736,3,35.0,3.0,174,2
92642,0,119.2,West Indies,Bangladesh,Lauderhill,18,133,7.823529411764706,4,45.0,2.0,159,2
62000,0,179.8,Afghanistan,Ireland,Dehradun,7,260,13.805309734513274,8,71.0,2.0,278,1
86218,0,169.75,Zimbabwe,Bangladesh,Bulawayo,38,112,8.195121951219512,7,37.0,1.0,168,1
152308,0,180.125,India,Australia,Mumbai,20,156,9.36,7,44.0,1.0,167,2
148161,0,157.4,Bangladesh,Afghanistan,Dehradun,47,73,6.0,6,29.0,1.0,144,2
40613,0,139.69230769230768,South Africa,Australia,Melbourne,71,44,5.387755102040817,8,28.0,0.0,101,1
141087,0,130.3448275862069,Zimbabwe,Bangladesh,Mirpur,82,26,4.105263157894737,7,19.0,1.0,136,2
43547,1,152.8,India,West Indies,London,86,34,6.0,7,26.0,3.0,153,1
69823,0,142.375,England,South Africa,Cardiff,18,160,9.411764705882351,7,44.0,2.0,181,1
139169,0,126.0,India,West Indies,Kolkata,41,73,5.544303797468355,6,27.0,0.0,110,2
102143,0,128.3953488372093,Pakistan,Australia,Dubai,72,50,6.25,8,31.0,2.0,90,2
13855,0,170.24137931034485,Pakistan,Sri Lanka,Johannesburg,58,72,6.967741935483871,7,39.0,1.0,189,1
92971,0,119.2,West Indies,Bangladesh,Lauderhill,38,107,7.829268292682928,5,55.0,2.0,135,2
159850,0,139.8,Sri Lanka,Australia,Adelaide,73,69,8.808510638297873,8,36.0,2.0,146,2
79497,0,110.0,Bangladesh,West Indies,St Kitts,69,72,8.470588235294118,6,48.0,2.0,143,1
31331,0,153.14285714285714,Pakistan,India,Colombo,23,109,6.7422680412371125,4,37.0,1.0,128,1
41625,0,152.8,Pakistan,Ireland,London,32,114,7.772727272727273,7,36.0,1.0,159,1
60654,0,149.0,Sri Lanka,South Africa,Chattogram,36,108,7.714285714285714,6,28.0,2.0,165,1
108915,0,125.15789473684212,Australia,Bangladesh,Dhaka,43,69,5.376623376623376,9,34.0,0.0,117,2
36611,0,146.41666666666666,Sri Lanka,Pakistan,Abu Dhabi,1,124,6.2521008403361344,1,26.0,8.0,124,1
82204,0,177.33333333333334,South Africa,Australia,Centurion,28,102,6.652173913043478,6,31.0,2.0,156,1
43255,0,152.8,South Africa,England,London,3,176,9.025641025641026,3,42.0,4.0,177,1
13087,0,170.24137931034485,Australia,South Africa,Johannesburg,71,83,10.16326530612245,9,42.0,0.0,196,1
24448,0,178.75,New Zealand,India,Hamilton,38,138,10.097560975609756,8,52.0,1.0,212,1
138595,0,126.0,Bangladesh,New Zealand,Kolkata,40,52,3.9,3,15.0,4.0,70,2
40599,1,139.69230769230768,South Africa,Australia,Melbourne,85,32,5.485714285714286,8,27.0,1.0,101,1
126140,0,129.41666666666666,Afghanistan,India,Abu Dhabi,71,51,6.244897959183674,7,38.0,1.0,144,2
60666,0,149.0,Sri Lanka,South Africa,Chattogram,24,127,7.9375,6,42.0,1.0,165,1
52227,0,148.20689655172413,Bangladesh,Sri Lanka,Mirpur,51,64,5.565217391304348,7,20.0,0.0,147,1
160913,0,145.33333333333334,Sri Lanka,England,Delhi,61,58,5.898305084745762,6,27.0,0.0,161,2
141259,0,130.3448275862069,Sri Lanka,India,Mirpur,33,92,6.344827586206897,6,27.0,2.0,134,2
67341,0,161.36363636363637,Zimbabwe,Pakistan,Lahore,80,58,8.7,10,47.0,0.0,172,1
102692,0,128.3953488372093,Ireland,Afghanistan,Dubai,83,68,11.027027027027026,8,48.0,1.0,156,2
66379,0,87.0,West Indies,India,Providence,33,92,6.344827586206897,6,35.0,1.0,146,1
160536,0,145.33333333333334,Bangladesh,India,Delhi,78,52,7.428571428571429,9,39.0,0.0,154,2
70305,0,166.28571428571428,Zimbabwe,Ireland,Dublin,25,91,5.747368421052632,4,17.0,2.0,117,1
152409,0,150.0,West Indies,Pakistan,Providence,29,84,5.538461538461538,6,24.0,2.0,150,2
73294,0,151.36363636363637,England,Pakistan,Manchester,42,93,7.153846153846154,7,30.0,2.0,135,1
95891,0,143.0,West Indies,Sri Lanka,Nottingham,4,170,8.793103448275863,5,52.0,1.0,177,2
63930,0,153.88235294117646,West Indies,India,Barbados,43,95,7.402597402597403,9,50.0,1.0,169,1
20232,0,145.89473684210526,Bangladesh,Australia,Dhaka,54,61,5.545454545454546,8,28.0,1.0,131,1
99795,1,128.3953488372093,Pakistan,New Zealand,Dubai,87,47,8.545454545454545,9,38.0,1.0,154,2
140849,0,130.3448275862069,India,Sri Lanka,Mirpur,82,38,6.0,8,32.0,2.0,142,2
101582,0,128.3953488372093,Pakistan,South Africa,Dubai,15,129,7.371428571428571,2,33.0,5.0,144,2
58812,0,163.25,Netherlands,Zimbabwe,Rotterdam,71,88,10.775510204081634,8,60.0,1.0,199,1
156661,0,141.0,West Indies,Pakistan,St Vincent,73,17,2.170212765957447,7,13.0,1.0,124,2
62056,0,179.8,Ireland,Afghanistan,Dehradun,71,50,6.122448979591837,7,35.0,3.0,132,1
61462,0,154.66666666666666,Zimbabwe,Ireland,Bready,37,79,5.710843373493976,7,38.0,0.0,124,1
87124,0,153.33333333333334,Sri Lanka,New Zealand,Kandy,72,46,5.75,8,33.0,2.0,125,1
109472,0,125.15789473684212,Bangladesh,Zimbabwe,Dhaka,68,57,6.5769230769230775,5,29.0,2.0,148,2
151672,0,180.125,England,India,Mumbai,43,108,8.415584415584416,8,29.0,2.0,181,2
86683,0,169.6,Pakistan,Australia,Birmingham,68,69,7.961538461538462,8,41.0,1.0,162,1
143256,0,130.71428571428572,England,India,Nagpur,34,95,6.627906976744185,7,31.0,1.0,139,2
35794,0,168.44444444444446,England,Australia,Southampton,80,38,5.7,9,34.0,0.0,145,1
144167,0,141.92307692307693,England,Australia,Sydney,11,129,7.10091743119266,3,39.0,1.0,144,2
44829,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,37,80,5.783132530120482,4,23.0,3.0,129,1
165183,0,154.25,England,South Africa,Centurion,40,103,7.725,8,46.0,1.0,157,2
101845,0,128.3953488372093,Pakistan,Sri Lanka,Dubai,26,111,7.085106382978724,5,41.0,3.0,146,2
52473,0,148.20689655172413,Bangladesh,India,Mirpur,52,74,6.529411764705882,7,37.0,1.0,120,1
85617,0,166.4,South Africa,Australia,Brisbane,35,94,6.635294117647059,6,39.0,1.0,157,1
64497,0,153.88235294117646,New Zealand,Pakistan,Barbados,48,74,6.166666666666667,6,28.0,2.0,133,1
132330,0,141.33333333333334,Pakistan,Zimbabwe,Rawalpindi,37,116,8.385542168674698,8,47.0,0.0,157,2
136102,0,149.95833333333334,New Zealand,Pakistan,Auckland,44,101,7.973684210526316,7,30.0,2.0,155,2
41730,0,152.8,New Zealand,Pakistan,London,47,72,5.917808219178083,6,31.0,1.0,99,1
89662,0,173.0,Australia,Sri Lanka,Victoria,77,65,9.069767441860463,8,47.0,2.0,173,1
167961,0,145.2,Australia,South Africa,Brisbane,29,117,7.714285714285714,6,57.0,2.0,161,2
118628,0,135.609756097561,Sri Lanka,Pakistan,Colombo,23,120,7.422680412371133,4,56.0,2.0,146,2
8846,0,138.1627906976744,Bangladesh,Australia,Dubai,70,47,5.64,5,33.0,2.0,73,1
87921,0,165.5,Afghanistan,West Indies,Lucknow,26,114,7.276595744680852,6,46.0,1.0,156,1
119322,0,135.609756097561,Pakistan,South Africa,Colombo,40,66,4.95,4,22.0,2.0,136,2
41276,0,139.69230769230768,England,Australia,Melbourne,11,121,6.660550458715596,5,38.0,1.0,137,1
51719,0,143.0,England,West Indies,Kolkata,83,33,5.351351351351351,7,26.0,2.0,155,1
26626,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,25,128,8.08421052631579,6,37.0,2.0,187,1
144166,0,141.92307692307693,England,Australia,Sydney,10,129,7.036363636363637,3,39.0,1.0,144,2
164433,0,117.33333333333331,New Zealand,South Africa,Port Elizabeth,70,56,6.72,8,38.0,1.0,146,2
91593,0,118.0,India,Australia,Guwahati,1,118,5.949579831932773,1,31.0,2.0,118,1
36053,0,168.44444444444446,England,Australia,Southampton,70,69,8.28,8,29.0,2.0,162,1
19626,0,145.89473684210526,Afghanistan,Bangladesh,Dhaka,38,93,6.8048780487804885,6,42.0,0.0,164,1
102605,0,128.3953488372093,Pakistan,England,Dubai,54,67,6.090909090909091,6,27.0,1.0,149,2
166182,0,125.33333333333331,New Zealand,Australia,Perth,17,110,6.407766990291262,1,46.0,2.0,132,2
134030,0,146.15384615384616,England,India,Durban,74,69,9.0,9,52.0,1.0,200,2
128649,0,131.0,South Africa,Australia,Melbourne,62,70,7.241379310344828,6,35.0,1.0,130,2
126871,0,129.41666666666666,West Indies,Sri Lanka,Abu Dhabi,18,131,7.705882352941177,2,37.0,4.0,169,2
126528,0,129.41666666666666,New Zealand,Afghanistan,Abu Dhabi,22,113,6.918367346938776,8,48.0,0.0,125,2
71420,0,181.5,New Zealand,Australia,Christchurch,30,118,7.866666666666666,6,44.0,1.0,184,1
6494,0,156.9047619047619,Bangladesh,Australia,Cape Town,55,65,6.0,8,29.0,2.0,123,1
108118,0,135.2,New Zealand,West Indies,Wellington,26,129,8.23404255319149,5,49.0,0.0,163,2
135083,1,153.6,Bangladesh,Sri Lanka,Sylhet,87,36,6.545454545454546,7,28.0,3.0,135,2
116693,0,136.78571428571428,Netherlands,Afghanistan,Sharjah,68,47,5.423076923076923,8,22.0,1.0,92,2
166762,1,166.66666666666666,England,India,Ahmedabad,88,51,9.5625,9,51.0,1.0,158,2
33644,0,169.58823529411765,India,Sri Lanka,Pallekele,8,145,7.767857142857142,7,37.0,1.0,155,1
137002,0,149.95833333333334,New Zealand,Pakistan,Auckland,42,105,8.076923076923077,6,24.0,1.0,146,2
173961,0,121.5,New Zealand,West Indies,Dominica,57,78,7.428571428571429,8,36.0,1.0,117,2
132537,0,141.33333333333334,Pakistan,Zimbabwe,Rawalpindi,42,93,7.153846153846154,8,47.0,1.0,130,2
141847,0,130.3448275862069,Bangladesh,South Africa,Mirpur,26,108,6.893617021276596,3,34.0,4.0,138,2
93460,1,148.91666666666666,India,Afghanistan,St Lucia,88,46,8.625,9,38.0,1.0,116,2
11028,0,138.1627906976744,Sri Lanka,Pakistan,Dubai,17,110,6.407766990291262,6,36.0,1.0,145,1
6670,0,156.9047619047619,India,South Africa,Cape Town,6,161,8.473684210526315,5,41.0,2.0,172,1
111680,0,138.07142857142858,Pakistan,Australia,Harare,5,183,9.54782608695652,6,45.0,1.0,187,2
153143,0,148.54545454545453,Pakistan,Sri Lanka,Lahore,14,141,7.981132075471698,2,44.0,3.0,147,2
87946,0,165.5,Afghanistan,West Indies,Lucknow,3,153,7.846153846153846,2,47.0,4.0,156,1
16598,0,162.46666666666667,New Zealand,Australia,Wellington,9,113,6.108108108108108,3,39.0,3.0,118,1
91009,0,134.5,Pakistan,Sri Lanka,King City,79,39,5.707317073170732,7,28.0,2.0,132,1
34192,0,169.58823529411765,West Indies,Sri Lanka,Pallekele,75,38,5.066666666666666,8,30.0,2.0,129,1
52556,0,148.20689655172413,Sri Lanka,West Indies,Mirpur,60,65,6.5,7,22.0,1.0,160,1
152875,0,148.54545454545453,Pakistan,Sri Lanka,Lahore,48,71,5.916666666666667,6,35.0,1.0,101,2
35204,0,168.44444444444446,England,Australia,Southampton,54,101,9.181818181818182,7,51.0,1.0,179,1
150950,0,132.1764705882353,Pakistan,West Indies,Barbados,38,83,6.073170731707317,7,33.0,0.0,115,2
79513,0,110.0,Bangladesh,West Indies,St Kitts,57,98,9.333333333333334,5,54.0,1.0,143,1
32743,0,153.14285714285714,South Africa,Sri Lanka,Colombo,70,40,4.8,7,28.0,2.0,115,1
66910,0,161.36363636363637,Bangladesh,Pakistan,Lahore,20,113,6.779999999999999,7,38.0,2.0,141,1
143508,0,162.0,Pakistan,England,Bristol,30,120,8.0,6,26.0,1.0,148,2
151446,0,180.125,Afghanistan,South Africa,Mumbai,18,156,9.176470588235292,4,41.0,2.0,172,2
42081,0,152.8,Sri Lanka,England,London,56,85,7.96875,6,42.0,2.0,183,1
112444,1,138.07142857142858,Zimbabwe,Pakistan,Harare,89,41,7.935483870967741,9,39.0,1.0,141,2
73434,0,151.36363636363637,Australia,England,Manchester,81,46,7.076923076923077,9,37.0,1.0,145,1
81549,0,129.4,Bangladesh,Netherlands,Dharamsala,27,113,7.290322580645161,5,35.0,2.0,153,1
103278,0,128.3953488372093,Australia,Pakistan,Dubai,63,71,7.473684210526316,6,29.0,2.0,117,2
103,0,159.2,West Indies,India,Lauderhill,19,78,4.633663366336634,3,24.0,2.0,95,1
97165,0,149.28571428571428,South Africa,Pakistan,Cape Town,66,66,7.333333333333333,9,26.0,1.0,170,2
71307,0,181.5,Pakistan,New Zealand,Christchurch,20,135,8.1,6,39.0,2.0,183,1
792,0,159.2,Bangladesh,West Indies,Lauderhill,64,65,6.9642857142857135,7,38.0,1.0,171,1
173127,0,176.0,Sri Lanka,Australia,Victoria,50,85,7.2857142857142865,5,36.0,0.0,176,2
166651,1,166.66666666666666,India,England,Ahmedabad,89,40,7.741935483870967,9,40.0,1.0,166,2
139912,0,130.3448275862069,Australia,Bangladesh,Mirpur,35,122,8.611764705882353,9,38.0,1.0,158,2
159591,1,139.8,Sri Lanka,Australia,Adelaide,89,17,3.290322580645161,7,17.0,3.0,99,2
38588,0,146.41666666666666,Pakistan,South Africa,Abu Dhabi,11,107,5.889908256880734,4,38.0,1.0,120,1
17067,0,162.46666666666667,New Zealand,England,Wellington,28,99,6.456521739130435,5,35.0,3.0,139,1
54076,0,148.20689655172413,West Indies,India,Mirpur,19,89,5.287128712871287,6,30.0,3.0,129,1
61906,1,179.8,Afghanistan,Ireland,Dehradun,87,57,10.363636363636363,10,53.0,0.0,278,1
128873,0,131.0,Australia,South Africa,Melbourne,74,77,10.043478260869565,9,50.0,1.0,102,2
40759,0,139.69230769230768,India,Australia,Melbourne,47,49,4.027397260273973,4,15.0,1.0,74,1
44785,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,81,41,6.307692307692308,8,25.0,2.0,129,1
9131,0,138.1627906976744,Pakistan,South Africa,Dubai,9,92,4.972972972972973,3,31.0,2.0,98,1
152194,0,180.125,West Indies,India,Mumbai,6,169,8.894736842105264,3,38.0,2.0,173,2
22602,0,157.21428571428572,Zimbabwe,India,Harare,24,81,5.0625,4,24.0,1.0,99,1
173172,0,176.0,Sri Lanka,Australia,Victoria,8,156,8.357142857142856,3,46.0,1.0,176,2
161135,0,128.33333333333334,West Indies,Sri Lanka,Coolidge,80,48,7.199999999999999,8,40.0,2.0,117,2
67802,0,161.36363636363637,Zimbabwe,Pakistan,Lahore,1,173,8.722689075630253,7,49.0,2.0,175,1
40125,0,139.69230769230768,India,Australia,Melbourne,80,60,9.0,10,51.0,0.0,184,1
147320,0,130.8,Zimbabwe,Afghanistan,Chattogram,22,131,8.020408163265307,8,34.0,1.0,156,2
109648,0,125.15789473684212,Bangladesh,Afghanistan,Dhaka,2,139,7.067796610169491,1,44.0,3.0,139,2
8658,0,138.1627906976744,New Zealand,Pakistan,Dubai,15,126,7.2,5,43.0,1.0,153,1
41258,0,139.69230769230768,England,Australia,Melbourne,26,94,6.0,6,24.0,0.0,137,1
79347,0,110.0,Bangladesh,West Indies,St Kitts,65,59,6.4363636363636365,5,28.0,2.0,118,1
102731,0,128.3953488372093,Ireland,Afghanistan,Dubai,45,113,9.04,8,34.0,0.0,156,2
123987,0,143.44444444444446,England,South Africa,Southampton,37,137,9.903614457831324,9,52.0,0.0,143,2
142504,0,130.3448275862069,India,Bangladesh,Mirpur,64,70,7.499999999999999,9,50.0,0.0,141,2
30636,0,153.14285714285714,Pakistan,Sri Lanka,Colombo,83,53,8.594594594594595,8,47.0,1.0,172,1
139664,0,130.3448275862069,West Indies,Sri Lanka,Mirpur,77,34,4.744186046511628,7,14.0,3.0,80,2
33866,0,169.58823529411765,New Zealand,Sri Lanka,Pallekele,29,133,8.76923076923077,8,52.0,1.0,174,1
150363,0,132.1764705882353,South Africa,England,Barbados,41,83,6.30379746835443,5,36.0,1.0,129,2
54866,1,148.20689655172413,South Africa,Bangladesh,Mirpur,88,41,7.6875,10,36.0,0.0,169,1
83882,0,136.0,India,South Africa,Cuttack,33,78,5.379310344827586,3,21.0,3.0,92,1
90628,1,201.0,India,Sri Lanka,Indore,84,59,9.833333333333334,10,51.0,0.0,260,1
2652,0,154.0,Pakistan,Australia,St Lucia,67,77,8.716981132075471,10,50.0,0.0,191,1
139190,0,126.0,India,West Indies,Kolkata,20,99,5.94,5,38.0,1.0,110,2
151986,1,180.125,West Indies,England,Mumbai,90,43,8.6,9,41.0,1.0,183,2
71859,0,143.5,Pakistan,West Indies,St Vincent,83,39,6.324324324324324,8,33.0,2.0,135,1
142560,0,130.3448275862069,India,Bangladesh,Mirpur,11,134,7.376146788990825,8,34.0,1.0,141,2
164544,0,117.33333333333331,West Indies,South Africa,Port Elizabeth,82,41,6.473684210526316,5,30.0,4.0,60,2
25813,0,177.6,Australia,Pakistan,Chandigarh,22,137,8.387755102040817,6,44.0,1.0,193,1
136304,1,149.95833333333334,New Zealand,Sri Lanka,Auckland,90,47,9.4,10,47.0,0.0,116,2
168930,0,151.0,India,England,Birmingham,10,158,8.618181818181819,5,35.0,3.0,177,2
57237,0,163.23076923076923,Australia,Sri Lanka,Sydney,69,47,5.529411764705882,8,23.0,1.0,137,1
62829,0,136.0,Bangladesh,Netherlands,The Hague,42,76,5.846153846153846,6,35.0,1.0,128,1
46868,0,158.30769230769232,New Zealand,South Africa,Durban,11,140,7.706422018348623,4,34.0,3.0,151,1
108341,0,135.2,New Zealand,Australia,Wellington,41,112,8.506329113924052,8,41.0,2.0,143,2
162870,0,113.2,West Indies,Bangladesh,St Kitts,25,114,7.199999999999999,6,35.0,1.0,119,2
20943,1,157.21428571428572,Pakistan,Zimbabwe,Harare,86,33,5.823529411764706,7,27.0,3.0,136,1
117346,0,135.609756097561,Afghanistan,England,Colombo,62,26,2.689655172413793,2,5.0,5.0,80,2
154737,0,140.0,South Africa,England,Cardiff,45,88,7.04,5,39.0,3.0,162,2
135609,1,149.95833333333334,Australia,New Zealand,Auckland,91,65,13.448275862068966,10,64.0,0.0,245,2
76644,0,156.0,India,New Zealand,Delhi,52,96,8.470588235294118,10,44.0,0.0,202,1
45996,1,158.30769230769232,New Zealand,South Africa,Durban,87,46,8.363636363636363,10,45.0,0.0,153,1
156103,0,148.0,New Zealand,Pakistan,Christchurch,58,48,4.64516129032258,4,35.0,1.0,80,2
105130,0,149.27586206896552,South Africa,Australia,Johannesburg,6,160,8.421052631578947,4,63.0,1.0,168,2
132905,0,123.16666666666669,West Indies,Zimbabwe,Trinidad,19,65,3.8613861386138617,4,25.0,1.0,79,2
20400,0,145.89473684210526,Zimbabwe,Bangladesh,Dhaka,9,108,5.837837837837838,4,32.0,3.0,119,1
64507,0,153.88235294117646,New Zealand,Pakistan,Barbados,39,87,6.444444444444445,6,30.0,1.0,133,1
9179,0,138.1627906976744,West Indies,South Africa,Dubai,82,45,7.105263157894737,10,41.0,0.0,143,1
70260,0,166.28571428571428,Zimbabwe,Ireland,Dublin,70,50,6.0,7,40.0,1.0,117,1
12240,0,138.1627906976744,Netherlands,Ireland,Dubai,43,83,6.467532467532467,7,32.0,1.0,158,1
50478,0,168.66666666666666,New Zealand,India,Auckland,24,127,7.9375,5,40.0,1.0,158,1
120403,1,135.609756097561,South Africa,Sri Lanka,Colombo,86,46,8.117647058823529,10,44.0,0.0,121,2
86112,0,169.75,Zimbabwe,Afghanistan,Bulawayo,20,159,9.54,5,42.0,2.0,190,1
25166,0,178.75,New Zealand,South Africa,Hamilton,61,79,8.033898305084746,9,35.0,0.0,173,1
150050,0,132.1764705882353,Sri Lanka,Australia,Barbados,56,70,6.5625,5,25.0,2.0,87,2
113452,0,138.07142857142858,Zimbabwe,Pakistan,Harare,71,59,7.224489795918368,8,38.0,0.0,138,2
156686,0,141.0,West Indies,Pakistan,St Vincent,49,48,4.056338028169014,6,33.0,1.0,124,2
20709,0,157.21428571428572,Pakistan,Zimbabwe,Harare,70,87,10.44,9,46.0,1.0,198,1
13710,0,170.24137931034485,England,South Africa,Johannesburg,78,57,8.142857142857142,9,48.0,1.0,171,1
10625,1,138.1627906976744,South Africa,Pakistan,Dubai,89,38,7.354838709677419,9,38.0,1.0,150,1
141512,0,130.3448275862069,Bangladesh,Pakistan,Mirpur,14,116,6.566037735849056,4,43.0,2.0,140,2
67590,1,161.36363636363637,Bangladesh,Pakistan,Lahore,85,32,5.485714285714286,8,29.0,2.0,136,1
51801,0,143.0,England,West Indies,Kolkata,2,152,7.728813559322034,1,38.0,2.0,155,1
71195,0,181.5,New Zealand,England,Christchurch,10,139,7.581818181818182,6,45.0,0.0,153,1
34885,0,169.58823529411765,Pakistan,New Zealand,Pallekele,1,173,8.722689075630253,5,42.0,2.0,177,1
134445,0,146.15384615384616,South Africa,New Zealand,Durban,30,116,7.733333333333333,8,37.0,1.0,152,2
89332,0,155.5,Pakistan,Australia,Canberra,35,83,5.858823529411765,6,26.0,2.0,150,1
82903,0,177.33333333333334,Pakistan,South Africa,Centurion,17,172,10.019417475728154,5,40.0,3.0,195,1
33482,0,169.58823529411765,Bangladesh,Pakistan,Pallekele,46,107,8.675675675675675,8,40.0,0.0,175,1
89439,0,155.5,India,Australia,Canberra,50,86,7.371428571428572,7,37.0,1.0,161,1
73563,0,151.36363636363637,India,England,Manchester,77,56,7.813953488372093,9,42.0,1.0,165,1
67856,0,191.0,Pakistan,Bangladesh,Karachi,68,81,9.346153846153848,8,53.0,0.0,203,1
167130,0,156.33333333333334,England,West Indies,Gros Islet,83,63,10.216216216216216,8,33.0,1.0,161,2
22945,0,157.21428571428572,Pakistan,Australia,Harare,51,97,8.434782608695652,8,45.0,1.0,194,1
154153,0,109.5,Pakistan,West Indies,Karachi,28,136,8.869565217391305,8,41.0,1.0,154,2
72582,0,140.16666666666666,England,Ireland,Guyana,40,69,5.175,6,26.0,1.0,120,1
81551,0,129.4,Bangladesh,Netherlands,Dharamsala,25,114,7.199999999999999,5,35.0,2.0,153,1
98005,0,149.28571428571428,South Africa,India,Cape Town,37,90,6.506024096385542,7,45.0,2.0,165,2
99445,0,128.3953488372093,Pakistan,England,Dubai,78,38,5.428571428571429,7,28.0,2.0,146,2
43238,0,152.8,South Africa,England,London,18,158,9.294117647058824,6,45.0,1.0,177,1
33257,0,169.58823529411765,Sri Lanka,Bangladesh,Pallekele,24,133,8.3125,6,35.0,1.0,198,1
54385,1,148.20689655172413,West Indies,Bangladesh,Mirpur,86,41,7.235294117647059,9,39.0,1.0,132,1
